time,close,rsi_15m,ema_15m,macd_15m,rsi_30m,ema_30m,macd_30m
2025-04-14 06:15:00,3232.94,53.5504180504331,3230.644987040623,0.7518925281026968,54.621118133293145,3228.8265177733574,-0.14462289551216845
2025-04-14 06:30:00,3232.84,53.41406978385974,3230.854035893897,0.5616806203036016,54.15513074985992,3229.164944652085,-0.1422818909375656
2025-04-14 06:45:00,3232.38,52.74873335023444,3230.999365808764,0.37384455315422827,54.15513074985992,3229.164944652085,-0.1422818909375656
2025-04-14 07:00:00,3234.47,55.46316037283691,3231.3299023984055,0.35922726929806004,54.26018959542886,3229.484473732839,-0.15162716752770233
2025-04-14 07:15:00,3232.52,52.43644907438319,3231.443245027129,0.19530431174421192,54.26018959542886,3229.484473732839,-0.15162716752770233
2025-04-14 07:30:00,3229.99,48.721462133401666,3231.3048407388305,-0.09106682029338131,49.72817215102268,3229.281190520188,-0.5063334897953236
2025-04-14 07:45:00,3227.35,45.128573834714224,3230.9281892398944,-0.44598643125075643,49.72817215102268,3229.281190520188,-0.5063334897953236
2025-04-14 08:00:00,3226.65,44.19788671544244,3230.520742645619,-0.7004426672101751,47.75091540973373,3228.8706009468365,-0.8797058147060737
2025-04-14 08:15:00,3224.97,41.96124517579422,3229.9921004888934,-0.9395362496801847,47.75091540973373,3228.8706009468365,-0.8797058147060737
2025-04-14 08:30:00,3228.0,47.15538515166707,3229.8023766328083,-0.8537445481465826,55.35029331178191,3229.4000675233283,-0.4875986671129704
2025-04-14 08:45:00,3234.43,56.128291552726324,3230.2431026677787,-0.3498924739324391,55.35029331178191,3229.4000675233283,-0.4875986671129704
2025-04-14 09:00:00,3230.64,50.66728208682862,3230.2809024137046,-0.26184006409677957,56.29111216359129,3230.002918235392,-0.15589952131834428
2025-04-14 09:15:00,3235.73,56.75298194389795,3230.79986408859,0.12827895983389875,56.29111216359129,3230.002918235392,-0.15589952131834428
2025-04-14 09:30:00,3231.28,50.84729705964133,3230.845591318248,0.07816391508231907,51.93097376830107,3230.0902593558308,-0.26902175746453016
2025-04-14 09:45:00,3230.92,50.390464427037664,3230.852677859367,0.015581891929836778,51.93097376830107,3230.0902593558308,-0.26902175746453016
2025-04-14 10:00:00,3229.54,48.58834878329579,3230.7276609203795,-0.11666307007027749,52.11367196857383,3230.1902346552756,-0.33340335963874956
2025-04-14 10:15:00,3231.14,50.78595045788467,3230.766931308915,-0.09519637620128657,52.11367196857383,3230.1902346552756,-0.33340335963874956
2025-04-14 10:30:00,3228.3,46.94972993814078,3230.531985469971,-0.26164496943998755,49.194001859787164,3229.976878973821,-0.5807186266522977
2025-04-14 10:45:00,3227.95,46.483719930989146,3230.2860820918786,-0.37764738909635526,49.194001859787164,3229.976878973821,-0.5807186266522977
2025-04-14 11:00:00,3219.25,36.725586076373,3229.235026654557,-0.9879668440205496,46.28745395202323,3229.467652404886,-0.9367012168854207
2025-04-14 11:15:00,3224.63,44.48648972252174,3228.796452687456,-0.9753162029699538,46.28745395202323,3229.467652404886,-0.9367012168854207
2025-04-14 11:30:00,3222.19,41.972075416670044,3228.1672667172224,-1.069694330349595,48.536240764470925,3229.224066461564,-0.9826193355365462
2025-04-14 11:45:00,3226.91,48.08486622527995,3228.047527029868,-0.766836036208363,48.536240764470925,3229.224066461564,-0.9826193355365462
2025-04-14 12:00:00,3230.16,51.84633843504296,3228.2487149317853,-0.32293817240552225,46.2236076373069,3228.7627267985577,-1.136511321425103
2025-04-14 12:15:00,3224.38,45.528399495320194,3227.880265890663,-0.38944676111139576,46.2236076373069,3228.7627267985577,-1.136511321425103
2025-04-14 12:30:00,3223.01,44.15494555526346,3227.4164310439332,-0.4900582105311926,45.833185797055435,3228.3053242463143,-1.212766353452002
2025-04-14 12:45:00,3223.96,45.38529653004601,3227.087247134987,-0.45759653208635065,45.833185797055435,3228.3053242463143,-1.212766353452002
2025-04-14 13:00:00,3220.47,41.746553157714764,3226.457033122131,-0.625736362266919,34.86257640217809,3226.507674318094,-2.1340657287222524
2025-04-14 13:15:00,3209.43,32.79056549984338,3224.835410920023,-1.391192346100603,34.86257640217809,3226.507674318094,-2.1340657287222524
2025-04-14 13:30:00,3208.18,31.95466843240584,3223.2491813085926,-1.8629623180379613,40.33500296763987,3225.3736100973233,-2.2746545468008694
2025-04-14 13:45:00,3214.6,40.36333179015443,3222.4254497553934,-1.6321970764280334,40.33500296763987,3225.3736100973233,-2.2746545468008694
2025-04-14 14:00:00,3223.05,49.252300108374136,3222.4849307310706,-0.8399235037752915,48.09265339838091,3225.1608853261496,-1.6982892894597925
2025-04-14 14:15:00,3223.14,49.338913086766325,3222.5473182804926,-0.268840991248938,48.09265339838091,3225.1608853261496,-1.6982892894597925
2025-04-14 14:30:00,3225.01,51.20249302062991,3222.7818593966363,0.247874345592912,48.29611003254672,3224.9912771998497,-1.22858099140975
2025-04-14 14:45:00,3223.38,49.49345404575947,3222.8388251683855,0.4794995390590149,48.29611003254672,3224.9912771998497,-1.22858099140975
2025-04-14 15:00:00,3226.4,52.647089976923674,3223.1779846761583,0.8159528386969175,40.171035784979026,3223.7425841331974,-1.596765282917903
2025-04-14 15:15:00,3211.88,39.78464051964891,3222.101986135572,0.07925138156395084,40.171035784979026,3223.7425841331974,-1.596765282917903
2025-04-14 15:30:00,3206.87,36.4734655304418,3220.651320789327,-0.684738225949785,37.08070030083108,3222.1090046919403,-2.0708765445482777
2025-04-14 15:45:00,3206.59,36.291671901321614,3219.3121473808196,-1.122363713020603,37.08070030083108,3222.1090046919403,-2.0708765445482777
2025-04-14 16:00:00,3196.5,30.40960196799284,3217.13956191598,-1.955982629066419,36.402282572990956,3220.5176709117554,-2.3201547149455397
2025-04-14 16:15:00,3205.4,39.69425017730244,3216.0215084001725,-1.777747357693369,36.402282572990956,3220.5176709117554,-2.3201547149455397
2025-04-14 16:30:00,3207.77,41.91659390407393,3215.235650457299,-1.3873223708643625,36.0442078062602,3219.020749872541,-2.37250376232691
2025-04-14 16:45:00,3204.8,39.93071665140798,3214.241778985175,-1.2219920406184501,36.0442078062602,3219.020749872541,-2.37250376232691
2025-04-14 17:00:00,3202.56,38.4510926945087,3213.129228605635,-1.1570415077863494,35.88581285640953,3217.642583218013,-2.2709336286681685
2025-04-14 17:15:00,3204.55,40.558384110991305,3212.312159214622,-0.885826051959933,35.88581285640953,3217.642583218013,-2.2709336286681685
2025-04-14 17:30:00,3208.62,44.726566463993855,3211.9605250037057,-0.36478558327533595,43.006469090032496,3217.0242419591546,-1.6358874942330264
2025-04-14 17:45:00,3211.15,47.20490415387746,3211.88333214621,0.18807877906017456,43.006469090032496,3217.0242419591546,-1.6358874942330264
2025-04-14 18:00:00,3209.61,45.85707371897135,3211.6668243227614,0.4717411166464993,39.21835373665143,3215.957171296378,-1.4573753162291228
2025-04-14 18:15:00,3205.82,42.6309824319625,3211.10998391107,0.42713785494623924,39.21835373665143,3215.957171296378,-1.4573753162291228
2025-04-14 18:30:00,3198.12,36.94435697191085,3209.872842586206,-0.07137834724367043,34.480921161629595,3214.25648831577,-1.7235702443145016
2025-04-14 18:45:00,3198.1,36.93057728549859,3208.7516194827576,-0.33798299988837144,34.480921161629595,3214.25648831577,-1.7235702443145016
2025-04-14 19:00:00,3202.59,42.14749977041879,3208.164798579638,-0.15666613427483966,41.34080320578495,3213.378727523792,-1.315049276295042
2025-04-14 19:15:00,3205.04,44.82919415277435,3207.8671987149105,0.16606337121563985,41.34080320578495,3213.378727523792,-1.315049276295042
2025-04-14 19:30:00,3206.39,46.306138580336246,3207.7265131230142,0.48993164358673624,43.683156234536696,3212.828372521526,-0.7815689044228291
2025-04-14 19:45:00,3207.6,47.65863509868416,3207.714464254156,0.7874848367184484,43.683156234536696,3212.828372521526,-0.7815689044228291
2025-04-14 20:00:00,3210.39,50.73977505021763,3207.969277182332,1.1519830895211047,46.26474069766721,3212.602813233762,-0.17680566893544825
2025-04-14 20:15:00,3210.46,50.818001042024335,3208.206488879253,1.3631239600001397,46.26474069766721,3212.602813233762,-0.17680566893544825
2025-04-14 20:30:00,3216.13,56.80195789122612,3208.961108985991,1.8213471230834122,49.41670301451232,3212.742545306737,0.4891998201057586
2025-04-14 20:45:00,3214.07,54.2207859793767,3209.447670034944,1.9129541051800172,49.41670301451232,3212.742545306737,0.4891998201057586
2025-04-14 21:00:00,3213.23,53.159981858694074,3209.807891936378,1.8434685186954174,46.259757353489746,3212.4975409918097,0.6782920183418968
2025-04-14 21:15:00,3210.17,49.37063041466841,3209.8423784186275,1.5307789290448346,46.259757353489746,3212.4975409918097,0.6782920183418968
2025-04-14 21:30:00,3204.41,43.13731740139102,3209.325009045425,0.9062488397068869,44.60726922450197,3212.075870421161,0.6718775099129326
2025-04-14 21:45:00,3208.07,47.65934014288228,3209.205484374432,0.7180989345304483,44.60726922450197,3212.075870421161,0.6718775099129326
2025-04-14 22:00:00,3209.89,49.79733735914633,3209.270676338772,0.6942656094777955,47.71080902434845,3212.0029303810506,0.8825144245070655
2025-04-14 22:15:00,3211.31,51.46320568591737,3209.464897639841,0.7475626785004916,47.71080902434845,3212.0029303810506,0.8825144245070655
2025-04-14 22:30:00,3209.62,49.36375744340671,3209.4796692931895,0.6462328828050246,48.516176880807436,3212.0169370114268,1.0629792088926946
2025-04-14 22:45:00,3212.15,52.48857653553165,3209.733986503362,0.7211354851048453,48.516176880807436,3212.0169370114268,1.0629792088926946
2025-04-14 23:00:00,3212.09,52.40598041095573,3209.958368741137,0.735639259166902,48.2494063990136,3212.002943010338,1.1411738962816536
2025-04-14 23:15:00,3211.87,52.082355749559476,3210.1404288610283,0.6996384091198933,48.2494063990136,3212.002943010338,1.1411738962816536
2025-04-14 23:30:00,3211.49,51.490880365033625,3210.2689594456924,0.6220640194991756,46.97772076207437,3211.8683770093535,1.0847499434880747
2025-04-14 23:45:00,3210.59,50.04137805210321,3210.2995347365786,0.4878957234598929,46.97772076207437,3211.8683770093535,1.0847499434880747
2025-04-15 01:00:00,3212.63,53.25362465617086,3210.521483809285,0.5118007056435716,49.57203132820469,3211.967579198939,1.1741786970662345
2025-04-15 01:15:00,3212.91,53.693724110951315,3210.7489615417344,0.520044231908155,49.57203132820469,3211.967579198939,1.1741786970662345
2025-04-15 01:30:00,3214.63,56.408651929110775,3211.1185842520454,0.6087514716461411,48.807152166872285,3211.9916192752303,1.1555697394714652
2025-04-15 01:45:00,3212.22,51.823842172629,3211.2234809899455,0.47828720874981373,48.807152166872285,3211.9916192752303,1.1555697394714652
2025-04-15 02:00:00,3211.64,50.75467097745186,3211.263149467093,0.33298585779371725,49.86952318316837,3212.097179344256,1.1677803048678177
2025-04-15 02:15:00,3213.1,53.36297394758649,3211.438087613084,0.315430936461895,49.86952318316837,3212.097179344256,1.1677803048678177
2025-04-15 02:30:00,3211.94,51.04945062476232,3211.4858887927903,0.2109440502318657,49.244214934491765,3212.1450670257555,1.1079378685862817
2025-04-15 02:45:00,3212.6,52.316156374109966,3211.5919946220483,0.17311463177582553,49.244214934491765,3212.1450670257555,1.1079378685862817
2025-04-15 03:00:00,3214.05,55.06715777927031,3211.8260903723294,0.22906929452887614,49.89375613848282,3212.2341082613975,1.066087142172528
2025-04-15 03:15:00,3213.08,52.86972779157393,3211.945510336869,0.18591192490599096,49.89375613848282,3212.2341082613975,1.066087142172528
2025-04-15 03:30:00,3212.03,50.5196358927467,3211.953556971453,0.07736629015006158,48.32584130355987,3212.207050331741,0.9325308881894161
2025-04-15 03:45:00,3211.95,50.3360487495268,3211.953218212267,-0.004746500394769426,48.32584130355987,3212.207050331741,0.9325308881894161
2025-04-15 04:00:00,3217.62,61.12015838441676,3212.492911715861,0.30097517707378396,61.409053074326714,3213.260664585861,1.5409011136857182
2025-04-15 04:15:00,3223.27,68.4677918360348,3213.519301076255,0.8317952133908446,61.409053074326714,3213.260664585861,1.5409011136857182
2025-04-15 04:30:00,3221.54,64.45138594811118,3214.283177164231,1.0030058881920214,61.79554683847023,3214.2539346253025,1.883280149568553
2025-04-15 04:45:00,3223.69,67.0391612756502,3215.1790650533517,1.1851717178065315,61.79554683847023,3214.2539346253025,1.883280149568553
2025-04-15 05:00:00,3219.19,57.589692555042234,3215.5610588577947,0.9375658819506771,57.84429579199526,3214.899274184798,1.840142205123883
2025-04-15 05:15:00,3221.03,60.06818641404308,3216.0819103951476,0.8360344856117661,57.84429579199526,3214.899274184798,1.840142205123883
2025-04-15 05:30:00,3222.35,61.79322038200853,3216.678871309896,0.7962914847091187,61.27293060637514,3215.808867119579,1.941448388148331
2025-04-15 05:45:00,3224.45,64.42615159573738,3217.4189788041917,0.8453225152157327,61.27293060637514,3215.808867119579,1.941448388148331
2025-04-15 06:00:00,3225.1,65.22496510261848,3218.150504632364,0.8529628275934029,60.49822606091003,3216.5842131081904,1.8733885186510182
2025-04-15 06:15:00,3223.95,62.54886029950206,3218.70283752452,0.7174438522263822,60.49822606091003,3216.5842131081904,1.8733885186510182
2025-04-15 06:30:00,3225.75,64.97140254242066,3219.373995855518,0.6859264459797947,64.7163571136121,3217.703811859791,2.0105396441091945
2025-04-15 06:45:00,3228.34,68.1626145536649,3220.227901012135,0.7700999922248957,64.7163571136121,3217.703811859791,2.0105396441091945
2025-04-15 07:00:00,3227.94,67.1452118938365,3220.962386630027,0.7298038413293249,65.17251558372725,3218.764401206478,2.016290218188937
2025-04-15 07:15:00,3228.84,68.29199872345518,3221.7126355224054,0.6949044788446797,65.17251558372725,3218.764401206478,2.016290218188937
2025-04-15 07:30:00,3229.48,69.11750161958138,3222.4523845202716,0.6470407805680929,67.86585020677872,3220.0106487106227,2.0949668206425445
2025-04-15 07:45:00,3231.85,72.02229275822809,3223.347395518341,0.7024902035161191,67.86585020677872,3220.0106487106227,2.0949668206425445
2025-04-15 08:00:00,3227.82,61.43968191855798,3223.7733578499274,0.4097533732566818,55.56633172311975,3220.376301214373,1.5078203555759648
2025-04-15 08:15:00,3223.85,53.1539385608902,3223.780657102315,-0.08297895765051289,55.56633172311975,3220.376301214373,1.5078203555759648
2025-04-15 08:30:00,3222.27,50.249478927973485,3223.6367849973326,-0.5225214084657428,56.375201371047766,3220.779510622528,1.089734186288927
2025-04-15 08:45:00,3224.61,54.23771662976844,3223.7294721404437,-0.6543277571672497,56.375201371047766,3220.779510622528,1.089734186288927
2025-04-15 09:00:00,3226.04,56.53105112195384,3223.9495224127822,-0.6429243010628722,58.81845171439796,3221.363366753716,0.8953239806408915
2025-04-15 09:15:00,3226.91,57.91294949822443,3224.231472659184,-0.5766300389586001,58.81845171439796,3221.363366753716,0.8953239806408915
2025-04-15 09:30:00,3227.92,59.521761784781354,3224.582760977357,-0.4691578083972918,56.27997198350483,3221.727808015267,0.5927132069015748
2025-04-15 09:45:00,3225.19,53.56186757034765,3224.640593265228,-0.5791186540047253,56.27997198350483,3221.727808015267,0.5927132069015748
2025-04-15 10:00:00,3222.13,47.78612235004824,3224.40148914473,-0.8393379106507792,49.9736737415456,3221.6127786804796,0.0485347485218397
2025-04-15 10:15:00,3220.52,45.0345121457096,3224.031823511899,-1.08564647150724,49.9736737415456,3221.6127786804796,0.0485347485218397
2025-04-15 10:30:00,3220.38,44.792976138655796,3223.6840307964803,-1.214037802247328,55.7784573781911,3221.9925140442433,0.003584681066383766
2025-04-15 10:45:00,3225.6,54.575552088457535,3223.866504053958,-0.9169606960848304,55.7784573781911,3221.9925140442433,0.003584681066383766
2025-04-15 11:00:00,3231.13,62.21435118949045,3224.5582655726284,-0.3469080744743014,59.50402035006221,3222.6922746114583,0.18837381446490875
2025-04-15 11:15:00,3229.34,58.76927862743291,3225.013668851426,-0.10199741405877072,59.50402035006221,3222.6922746114583,0.18837381446490875
2025-04-15 11:30:00,3227.97,56.20404124197982,3225.2952241989087,-0.0466821658473795,57.12064390620273,3223.1615817913193,0.1585982899761338
2025-04-15 11:45:00,3227.62,55.53709243441289,3225.51663141806,-0.04790095045352194,57.12064390620273,3223.1615817913193,0.1585982899761338
2025-04-15 12:00:00,3228.69,57.208872354733245,3225.818856997292,0.006239977695317478,58.128712575402645,3223.6776216207177,0.16656853837532193
2025-04-15 12:15:00,3228.58,56.97171634219942,3226.0818229975503,0.016922078910330374,58.128712575402645,3223.6776216207177,0.16656853837532193
2025-04-15 12:30:00,3223.69,47.537461630718326,3225.854030331117,-0.30528194594622526,50.11878688706611,3223.567371942554,-0.2506003510204615
2025-04-15 12:45:00,3222.52,45.59210330454001,3225.5365036329154,-0.5811445694398274,50.11878688706611,3223.567371942554,-0.2506003510204615
2025-04-15 13:00:00,3226.32,52.40466469921964,3225.6111223345424,-0.49500179057538296,52.24703178662317,3223.6409555670725,-0.4089151733767684
2025-04-15 13:15:00,3224.34,48.96437522786373,3225.490063064586,-0.5542146731917994,52.24703178662317,3223.6409555670725,-0.4089151733767684
2025-04-15 13:30:00,3223.66,47.80368893077542,3225.3157713441497,-0.6172035009567183,47.023486195830195,3223.288483608304,-0.7927000253092382
2025-04-15 13:45:00,3219.94,41.94579172415901,3224.8037931208974,-0.8718560059325445,47.023486195830195,3223.288483608304,-0.7927000253092382
2025-04-15 14:00:00,3221.89,45.701926044509044,3224.5262890141453,-0.869456995495547,47.575108439148586,3223.0105327884653,-0.9876404476434524
2025-04-15 14:15:00,3220.37,43.347602479302715,3224.130451965179,-0.9255344602858089,47.575108439148586,3223.0105327884653,-0.9876404476434524
2025-04-15 14:30:00,3219.0,41.28332543907972,3223.6418374923046,-1.0036420436787967,47.09612073439007,3222.7219106181356,-1.1040771929386173
2025-04-15 14:45:00,3219.98,43.361143739068986,3223.2930910644664,-0.9392041368251413,47.09612073439007,3222.7219106181356,-1.1040771929386173
2025-04-15 15:00:00,3223.53,50.23161635023873,3223.3156538202315,-0.6226473875853583,46.75813746209628,3222.436014368789,-1.1543928361925615
2025-04-15 15:15:00,3219.72,44.05502466394035,3222.973210599257,-0.6329407265242125,46.75813746209628,3222.436014368789,-1.1543928361925615
2025-04-15 15:30:00,3220.48,45.4947620407576,3222.7357619707564,-0.5544684511662934,49.56178075323163,3222.3554415717617,-1.0220647057889705
2025-04-15 15:45:00,3221.59,47.61518114814398,3222.626641783065,-0.4008733266919362,49.56178075323163,3222.3554415717617,-1.0220647057889705
2025-04-15 16:00:00,3222.62,49.57548819243255,3222.6260092322973,-0.2124361076978174,48.48835283677875,3222.213018564927,-0.9457922894317958
2025-04-15 16:15:00,3220.86,46.38156698830948,3222.45781787684,-0.1896058264499333,48.48835283677875,3222.213018564927,-0.9457922894317958
2025-04-15 16:30:00,3215.09,37.78662208761023,3221.756120936189,-0.5272482483875355,38.78515117517731,3221.3384453682675,-1.3596025959218558
2025-04-15 16:45:00,3213.03,35.273452799640665,3220.925061799409,-0.8351629653058799,38.78515117517731,3221.3384453682675,-1.3596025959218558
2025-04-15 17:00:00,3220.32,48.362159519709834,3220.867436866132,-0.5097048723445905,53.50245900674548,3221.642402952242,-0.8222003876268099
2025-04-15 17:15:00,3224.53,54.130814624481324,3221.2162524026908,0.0002812923001629386,53.50245900674548,3221.642402952242,-0.8222003876268099
2025-04-15 17:30:00,3222.24,50.80605647537281,3221.313752173863,0.18437630397299154,51.329827421705396,3221.7383645758377,-0.5687744957694026
2025-04-15 17:45:00,3222.65,51.38182406552056,3221.4410138715903,0.3264459512259539,51.329827421705396,3221.7383645758377,-0.5687744957694026
2025-04-15 18:00:00,3219.17,46.41608232423836,3221.2247268362007,0.18573263995155387,50.33459462080785,3221.7442346162343,-0.4395959156782844
2025-04-15 18:15:00,3221.8,50.32347457683269,3221.2795147565625,0.26465547665267275,50.33459462080785,3221.7442346162343,-0.4395959156782844
2025-04-15 18:30:00,3219.04,46.49197680354276,3221.06622763689,0.13252431898960892,49.77216908064448,3221.7057360813546,-0.36917408125599593
2025-04-15 18:45:00,3221.34,49.91425664670745,3221.0923011952814,0.1976504692627138,49.77216908064448,3221.7057360813546,-0.36917408125599593
2025-04-15 19:00:00,3223.0,52.28620645622075,3221.2739867957307,0.34170586798444624,50.0465853059262,3221.6909040736064,-0.2956722084731077
2025-04-15 19:15:00,3221.55,50.05626033704604,3221.300273767566,0.32842921721362617,50.0465853059262,3221.6909040736064,-0.2956722084731077
2025-04-15 19:30:00,3221.81,50.46421911194414,3221.348819123036,0.3256155183282329,49.9346614026539,3221.6698655904056,-0.24192614267877907
2025-04-15 19:45:00,3221.47,49.89031188695844,3221.3603601589375,0.29047455180676574,49.9346614026539,3221.6698655904056,-0.24192614267877907
2025-04-15 20:00:00,3221.45,49.854395110795615,3221.368897286658,0.256673229908164,53.07109764715131,3221.8622593437003,-0.056048066155427095
2025-04-15 20:15:00,3223.69,53.860792005426525,3221.5899546879286,0.3691264024709009,53.07109764715131,3221.8622593437003,-0.056048066155427095
2025-04-15 20:30:00,3228.79,61.41874647425516,3222.2756732890784,0.7490312823970301,58.43901452290989,3222.4410917871573,0.3325813613804708
2025-04-15 20:45:00,3227.94,59.66452761606019,3222.815132975833,0.8952321760072688,58.43901452290989,3222.4410917871573,0.3325813613804708
2025-04-15 21:00:00,3226.73,57.16165498529752,3223.187977454325,0.8622730719749253,59.04441732132259,3223.013368759809,0.5884827281380418
2025-04-15 21:15:00,3228.45,59.74660873674461,3223.689122458675,0.9037681832564428,59.04441732132259,3223.013368759809,0.5884827281380418
2025-04-15 21:30:00,3227.96,58.66063537540785,3224.095872700706,0.8466576044374594,59.822976102497414,3223.591143163637,0.7540947937502056
2025-04-15 21:45:00,3229.08,60.431019082713384,3224.5705514911147,0.8315534550910959,59.822976102497414,3223.591143163637,0.7540947937502056
2025-04-15 22:00:00,3231.62,64.17778390094963,3225.2419275395796,0.9322957104959406,55.66276789408935,3223.894843814719,0.6657291269004021
2025-04-15 22:15:00,3226.78,53.73623088410843,3225.388410631048,0.6272679231020257,55.66276789408935,3223.894843814719,0.6657291269004021
2025-04-15 22:30:00,3227.88,55.50794974059632,3225.625704856662,0.4615486472001642,59.098817822773285,3224.4153348799837,0.7327202800698842
2025-04-15 22:45:00,3229.36,57.84698185468329,3225.9813520131706,0.41503127524983086,59.098817822773285,3224.4153348799837,0.7327202800698842
2025-04-15 23:00:00,3231.12,60.505995537358864,3226.4707470595354,0.4625888705165493,57.7536762464629,3224.8176839390326,0.6813059829885788
2025-04-15 23:15:00,3228.64,55.220164362190474,3226.6773425776746,0.2949765567756637,57.7536762464629,3224.8176839390326,0.6813059829885788
2025-04-15 23:30:00,3228.25,54.41509759592266,3226.8271194750387,0.13399303319396094,58.8601253593372,3225.2569521353153,0.6531845042113127
2025-04-15 23:45:00,3229.43,56.48238733965693,3227.075012858368,0.08549166414867448,58.8601253593372,3225.2569521353153,0.6531845042113127
2025-04-16 01:00:00,3232.21,60.97288283346039,3227.5640592528093,0.21194786164770485,65.94793604686294,3226.2096233605234,0.9612889731062313
2025-04-16 01:15:00,3235.26,65.21394038833792,3228.297005990637,0.4581827267152476,65.94793604686294,3226.2096233605234,0.9612889731062313
2025-04-16 01:30:00,3238.92,69.49753670644274,3229.3087197058144,0.8044689854192457,71.49141225439259,3227.653468754759,1.4796599806956885
2025-04-16 01:45:00,3241.37,71.98451043811724,3230.4574130671654,1.1162597006802546,71.49141225439259,3227.653468754759,1.4796599806956885
2025-04-16 02:00:00,3241.73,72.34136246485377,3231.5309927750545,1.2541615940646422,72.52418346728841,3229.084566968592,1.792950885688494
2025-04-16 02:15:00,3242.68,73.30759883950091,3232.592802986954,1.3106382312479816,72.52418346728841,3229.084566968592,1.792950885688494
2025-04-16 02:30:00,3243.94,74.57619883735859,3233.673488416768,1.32991476280944,78.39785293800205,3231.2488939239643,2.4562459618164407
2025-04-16 02:45:00,3251.81,80.73498671769063,3235.400775234219,1.7436680942922536,78.39785293800205,3231.2488939239643,2.4562459618164407
2025-04-16 03:00:00,3255.83,83.00031727479464,3237.346415688103,2.133310030355534,82.65726256226131,3234.1347135502533,3.337476341304516
2025-04-16 03:15:00,3261.55,85.59573887825859,3239.651518955903,2.59104152015067,82.65726256226131,3234.1347135502533,3.337476341304516
2025-04-16 03:30:00,3263.81,86.47439871218205,3241.9523266743886,2.8407405575032056,83.6918694927848,3237.0228360692768,3.8656273666151657
2025-04-16 03:45:00,3264.46,86.72520998330948,3244.095914610161,2.8377381866773437,83.6918694927848,3237.0228360692768,3.8656273666151657
2025-04-16 04:00:00,3269.63,88.5447330019043,3246.527732266336,2.9584929191978304,83.85229475422375,3239.6787564436318,3.9789865438397047
