rsi_30m,ema_30m,macd_30m,label
49.244214934491765,3212.1450670257555,1.1079378685862815,1
49.244214934491765,3212.1450670257555,1.1079378685862815,1
49.89375613848282,3212.234108261397,1.066087142172528,1
49.89375613848282,3212.234108261397,1.066087142172528,1
48.32584130355987,3212.207050331741,0.932530888189416,1
48.32584130355987,3212.207050331741,0.932530888189416,1
61.40905307432672,3213.260664585861,1.5409011136857182,1
61.40905307432672,3213.260664585861,1.5409011136857182,1
61.79554683847023,3214.2539346253025,1.883280149568553,1
61.79554683847023,3214.2539346253025,1.883280149568553,1
57.84429579199526,3214.899274184798,1.840142205123883,1
57.84429579199526,3214.899274184798,1.840142205123883,1
61.27293060637514,3215.808867119579,1.941448388148331,1
61.27293060637514,3215.808867119579,1.941448388148331,1
